Title,Artist,ArtistBio,Date,Medium,Dimensions,CreditLine,MoMANumber,Classification,Department,DateAcquired,CuratorApproved,ObjectID,URL,Width,Height
"Hedge in Wind, Bedfordshire from the portfolio A1: The Great North Road",Paul Graham,"(British, born 1956)",1982,Chromogenic color print,"7 11/16 x 9 9/16"" (19.5 x 24.3 cm)",Acquired through the generosity of Richard O. Rieger,421.2011.7,Photograph,Photography,2011-05-18,Y,147699,http://www.moma.org/collection/works/147699,19.5,24.3
Untitled,Marc Brandenburg,"(German, born 1965)",2003,Pencil on paper,"8 3/8 x 21 3/4"" (21.3 x 55.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1365.2005.13,Drawing,Drawings,2005-05-10,Y,95618,http://www.moma.org/collection/works/95618,21.3,55.2
"Fort Worth, Texas",Garry Winogrand,"(American, 1928â€“1984)",1977,Gelatin silver print,"8 5/16 x 12 15/16"" (21.2 x 32.8 cm)",Purchase and gift of Barbara Schwartz in memory of Eugene M. Schwartz,495.1998,Photograph,Photography,1998-06-11,N,54376,,21.2,32.8
Hotel San Juan de Los Morros,Alfredo Cortina,"(Venezuelan, 1903â€“1988)",1966,"Gelatin silver print, printed 2013","10 1/16 x 10 1/16"" (25.5 x 25.6 cm)",Gift of Herman Sifontes through the Latin American and Caribbean Fund,108.2014,Photograph,Photography,2014-02-20,Y,177284,http://www.moma.org/collection/works/177284,25.5,25.6
Untitled (25A),Hellen Van Meene,"(Dutch, born 1972)",1997,Chromogenic color print,"11 3/4 x 11 3/4"" (29.8 x 29.8 cm)",Gift of Heather and Tony Podesta,428.2013,Photograph,Photography,2013-02-13,N,165781,,29.8,29.8
For Rudd,Sam Francis,"(American, 1923â€“1994)",1963,Lithograph,"composition and sheet: 13 1/2 x 10 3/16"" (34.3 x 25.9 cm)",John B. Turner Fund,640.1966,Print,Prints & Illustrated Books,1966-12-06,Y,72365,http://www.moma.org/collection/works/72365,34.3,25.9
Sue Lowell,Elizabeth Butterworth,"(British, born 1949)",1977,Watercolor and gouache on paper,"18 7/8 x 15 3/4"" (48.0 x 40.0 cm)",Gift of Agnes Gund,919.1979,Drawing,Drawings,1979-10-04,Y,38263,http://www.moma.org/collection/works/38263,48,40
"Essex County Superior Courthouse, Salem, Massachusetts",Nicholas Nixon,"(American, born 1947)",1975,Gelatin silver print,"7 3/4 x 9 11/16"" (19.7 x 24.6 cm)","Gift of Joseph E. Seagram & Sons, Inc., Seagram County Court House Archives",384.1983,Photograph,Photography,1983-03-24,Y,52271,http://www.moma.org/collection/works/52271,19.7,24.6
"Do I Light, Sound and Time See It? from The Whole Works",Yutaka Matsuzawa,"(Japanese, 1922â€“2006)",1969,Letterpress from a portfolio of 71 prints,"sheet: 8 1/4 x 8 1/4"" (21 x 21 cm)",Art & Project/Depot VBVR Gift,1064.2007.40,Print,Prints & Illustrated Books,2007-11-12,Y,124570,http://www.moma.org/collection/works/124570,21,21
Bard College,Ellen Phelan,"(American, born 1943)",1980,Gouache on paper,"16 1/4 x 19"" (41.3 x 48.2 cm)",Gift of Mrs. June Noble Larkin,147.1984,Drawing,Drawings,1984-04-17,Y,34768,http://www.moma.org/collection/works/34768,41.3,48.2
"Akron, Ohio",Lee Friedlander,"(American, born 1934)",1980,Gelatin silver print,"7 1/2 x 11 1/4"" (19.1 x 28.5 cm)",Purchase,862.2,Photograph,Photography,2000-10-12,N,57166,,19.1,28.5
Stripe Music,Suzanne R. Dworsky,"(American, born 1929)",1977,Chromogenic color print,"sight 6 1/2 x 9 5/16"" (16.5 x 23.7 cm)",David H. McAlpin Fund,56.1979,Photograph,Photography,1979-02-15,Y,45124,http://www.moma.org/collection/works/45124,16.5,23.7
Unused preparatory drawing from In Memory of My Feelings,Elaine de Kooning,"(American, 1920â€“1989)",1967,Ink and charcoal on acetate,"sheet: 13 15/16 x 11"" (35.4 x 27.9 cm)",Gift of the artist,2202.1967.52,Drawing,Prints & Illustrated Books,1967-10-18,Y,125395,http://www.moma.org/collection/works/125395,35.4,27.9
Untitled (All Night Dancing),Christian Holstad,"(American, born 1972)",2003,Cut-and-pasted printed paper on paper,"11 1/2 x 14"" (29.2 x 35.6 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1910.2005,Drawing,Drawings,2005-05-10,Y,96192,http://www.moma.org/collection/works/96192,29.2,35.6
Untitled,Chris Vasell,"(American, born 1974)",2003,Watercolor on paper,"10 1/4 x 14 1/8"" (26 x 35.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3326.2005,Drawing,Drawings,2005-05-10,Y,97632,http://www.moma.org/collection/works/97632,26,35.9
Venezuela,Dan Weiner,"(American, 1919â€“1959)",1950,Gelatin silver print,"9 7/16 x 13 7/16"" (23.9 x 34.1 cm)",Gift of Sandra Weiner,71.2003,Photograph,Photography,2003-04-10,Y,88103,http://www.moma.org/collection/works/88103,23.9,34.1
"Trio for Ladder, Mud and Pebbles",George Maciunas,"(American, born Lithuania. 1931â€“1978)",1962,Ink and typewriting on transparentized paper,"sheet: 6 15/16 x 11 1/4"" (17.7 x 28.6 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2385.2008.1,Print,Prints & Illustrated Books,2008-10-08,N,131346,,17.7,28.6
America Meets in a Parking Lot for a Date with Itself,Christian Holstad,"(American, born 1972)",2003,Pencil and gouache on erased newspaper,"7 1/4 x 9 1/4"" (18.4 x 23.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1879.2005,Drawing,Drawings,2005-05-10,Y,96164,http://www.moma.org/collection/works/96164,18.4,23.5
M.K. Gandhi. Costume design for the opera Satyagraha,Robert Israel,"(American, born 1939)",1982,"Felt-tip pen, watercolor, and pencil on paper","29 3/4 x 22 1/8"" (75.5 x 56.1 cm)",Gift of Mrs. Julie Augur and R.L.B. Tobin,307.1983.14,Drawing,Drawings,1983-03-15,Y,36146,http://www.moma.org/collection/works/36146,75.5,56.1
Postal Dossier (Dossier postale),Alighiero Boetti,"(Italian, 1940â€“1994)",1969,Paperboard folder containing photocopies,"folder: 13 3/4 x 9 13/16"" (35 x 25 cm)",Gift of Sperone Westwater,1268.2012.164,Print,Prints & Illustrated Books,2012-10-03,N,167462,,35,25
Recto/Verso #10,Robert Heinecken,"(American, 1931â€“2006)",1988,Silver dye bleach print,"10 13/16 x 7 11/16"" (27.5 x 19.6 cm)",Mr. and Mrs. Clark Winter Fund,192.1991.10,Photograph,Photography,1991-06-20,N,48135,,27.5,19.6
The Rise and Fall of Western Industrialism as Seen Through the Automobile,Chris Burden,"(American,1946â€“2015)",1975,"Three chromogenic prints and typewriting on paper of the Hallwalls, Buffalo, New York performance, December 5, 1975","Each: 8 x 10"" (20.3 x 25.4 cm)",Committee on Drawings Funds,821.2011.2.a-d,Drawing,Drawings,2011-09-26,Y,152763,http://www.moma.org/collection/works/152763,20.3,25.4
Manhole,Joseph Dankowski,"(American, 1932â€“2010)",1969,Gelatin silver print,"5 15/16 x 8 15/16"" (15.2 x 22.8 cm)",Gift of the photographer,364.1972.19,Photograph,Photography,1972-11-21,N,131139,,15.2,22.8
Femme,Louise Bourgeois,"(American, born France. 1911â€“2010)",2006,"Drypoint, with hand additions","sheet: 10 1/4 x 6 1/4"" (26 x 15.8 cm)",Gift of the artist,911.201,Print,Prints & Illustrated Books,2010-11-10,Y,142202,http://www.moma.org/collection/works/142202,26,15.8
Direct Eye from Helmet Head Lithographs,Henry Moore,"(British, 1898â€“1986)",1974,One from a portfolio of five lithographs,"composition 12 1/16 x 12 3/8"" (30.7 x 31.5 cm)",Gift of Editions GÃ©rald Cramer,448.1977.2,Print,Prints & Illustrated Books,1977-11-10,Y,69302,http://www.moma.org/collection/works/69302,30.7,31.5
Bridalveil Fall,Ansel Adams,"(American, 1902â€“1984)",1952,"Gelatin silver print, printed 1960","11 5/16 x 7 13/16"" (28.7 x 19.8 cm)",Gift of David H. McAlpin,1694.1968,Photograph,Photography,1968-05-01,N,58277,,28.7,19.8
Amy,Richard Misrach,"(American, born 1949)",1972,Gelatin silver print,"10 3/8 x 10 3/8"" (26.4 x 26.4 cm)",Acquired through the generosity of Robert Harteveldt,938.2014.46,Photograph,Photography,2014-10-09,N,187776,,26.4,26.4
New York City,Lee Friedlander,"(American, born 1934)",1983,Gelatin silver print,"8 5/8 x 12 15/16"" (21.9 x 32.8 cm)",Horace W. Goldsmith Fund through Robert B. Menschel,265.1995,Photograph,Photography,1995-06-15,N,49745,,21.9,32.8
"Popular Print ""Le Baiser Matinal""",Ãlvaro Barrios,"(Colombian, born 1945)",1997,Two photostatic prints,"Sheet: 9 5/8 x 13 3/16"" (24.5 x 33.5 cm)",Gift of the artist,526.2005.1,Print,Prints & Illustrated Books,2005-06-02,N,149514,,24.5,33.5
Untitled,Arnulf Rainer,"(Austrian, born 1929)",1969,"Oilstick, crayon, and watercolor with incising on gelatin silver print","11 3/4 x 9 1/4"" (30 x 23.5 cm)",Gift of The Cosmopolitan Arts Foundation,394.1984,Drawing,Drawings,1984-11-29,Y,36645,http://www.moma.org/collection/works/36645,30,23.5
Untitled,Joseph Beuys,"(German, 1921â€“1986)",1956,Pencil on graph paper,"5 3/4 x 4"" (14.6 x 10.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1279.2005,Drawing,Drawings,2005-05-10,Y,95513,http://www.moma.org/collection/works/95513,14.6,10.2
Scale Descention Piece,"Bill Beckley, Harry Shunk, JÃ¡nos Kender","(American, born 1946) (German, 1924â€“2006) (Hungarian, 1937â€“2009)",1971,Gelatin silver print,"6 11/16 x 9 5/8"" (17 x 24.5 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and JÃ¡nos Kender,1018.2013.82,Photograph,Photography,2013-10-24,Y,176331,http://www.moma.org/collection/works/176331,17,24.5
Break the Silence from Break the Silence!,Kim Berman,"(South African, born 1960)",2001,Mixed media from a portfolio of thirty-one mixed media prints,"composition and sheet: 23 7/16 x 15 3/4"" (59.5 x 40 cm)",General Print Fund,1110.2007.3,Print,Prints & Illustrated Books,2007-11-12,Y,136197,http://www.moma.org/collection/works/136197,59.5,40
"Princeton, New Jersey",Lee Friedlander,"(American, born 1934)",1969,Gelatin silver print,"6 5/16 x 9 3/8"" (16 x 23.8 cm)",Purchase,394.2,Photograph,Photography,2000-10-12,Y,52468,http://www.moma.org/collection/works/52468,16,23.8
"Honolulu, Hawaii",Lee Friedlander,"(American, born 1934)",1977,Gelatin silver print,"11 1/8 x 7 3/8"" (28.2 x 18.8 cm)",Purchase,531.2,Photograph,Photography,2000-10-12,N,54767,,28.2,18.8
"ICEBOW, GREENLAND SEA",Stuart Klipper,"(American, born 1941)",1981,Chromogenic color print,"11 7/8 x 38 1/8"" (30.3 x 96.8 cm)",Gift of the photographer,196.1985,Photograph,Photography,1985-05-29,N,48254,,30.3,96.8
"Brick Building in the Shadow of a Grain Elevator - Cashion, Oklahoma",Frank Gohlke,"(American, born 1942)",1973,Gelatin silver print,"8 1/4 x 8 1/8"" (20.9 x 20.7 cm)",Gift of Pierre N. Leval,197.1979,Photograph,Photography,1979-05-10,Y,48270,http://www.moma.org/collection/works/48270,20.9,20.7
Untitled,Sigmar Polke,"(German, 1941â€“2010)",2002,Synthetic polymer paint on paper,"39 1/4 x 27 1/2"" (99.7 x 69.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2814.2005,Drawing,Drawings,2005-05-10,Y,97097,http://www.moma.org/collection/works/97097,99.7,69.9
Invisible Man,Ming Smith,(American),1998,"Gelatin silver print (hand-painted), printed 2010","18 11/16 x 12 9/16"" (47.4 x 32 cm)",Gift of Kathleen Lingo in Memory of Linda McCartney,577.1998,Photograph,Photography,1998-10-15,Y,55317,http://www.moma.org/collection/works/55317,47.4,32
2.3.86,Gerhard Richter,"(German, born 1932)",1986,Oil on paper,"22 5/8 x 32 5/8"" (57.8 x 83.4 cm)",Gift of Walter Bareiss,75.1987,Drawing,Drawings,1987-04-03,Y,33661,http://www.moma.org/collection/works/33661,57.8,83.4
David Wojnarowicz - Dead Artist,Benjamin Cottam,"(American, born 1975)",2002,Silverpoint on prepared paper,"4 3/8 x 3 5/8"" (11.1 x 9.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1464.2005,Drawing,Drawings,2005-05-10,Y,95716,http://www.moma.org/collection/works/95716,11.1,9.2
Gastronomy from Antinomian Press Archive,Ben Kinmont,"(American, born 1963)",2009,Letterpress broadside,"sheet: 19 1/2 x 13 3/4"" (49.5 x 34.9 cm)",Fund for the Twenty-First Century,72.2013.296,Print,Prints & Illustrated Books,2013-02-07,Y,169357,http://www.moma.org/collection/works/169357,49.5,34.9
Il n'y a pas moins cher que la bourse du disque (There is nothing cheaper than the record market),Ben Vautier,"(French, born Italy 1935)",1958,Letterpress,"sheet: 20 3/8 x 15 11/16"" (51.8 x 39.8 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2990.2008.x1-x2,Print,Prints & Illustrated Books,2008-10-08,Y,152886,http://www.moma.org/collection/works/152886,51.8,39.8
Drawing,Gregory Masurovsky,"(American, 1929â€“2009)",1957,Pen and ink on paper,"24 3/4 x 18 7/8"" (63.1 x 48 cm)",Purchase,133.1958,Drawing,Drawings,1958-10-29,Y,34563,http://www.moma.org/collection/works/34563,63.1,48
Elizabeth II,Gerhard Richter,"(German, born 1932)",1966,Photolithograph,"composition and sheet: 27 9/16 x 23 3/8"" (70 x 59.4 cm)",Gift of the Cosmopolitan Arts Foundation,445.1978,Print,Prints & Illustrated Books,1978-05-22,Y,69264,http://www.moma.org/collection/works/69264,70,59.4
Untitled,Per Kirkeby,"(Danish, born 1938)",1986,Watercolor and ink on paper,"16 1/2 x 23 1/4"" (41.9 x 59.1 cm)",Gift of Gabriella De Ferrari and Nathaniel and Gabriella Jeppson in honor of Agnes Gund,404.2002,Drawing,Drawings,2002-12-10,Y,86948,http://www.moma.org/collection/works/86948,41.9,59.1
"Mirror Performance, New York","Yayoi Kusama, Harry Shunk, JÃ¡nos Kender","(Japanese, born 1929) (German, 1924â€“2006) (Hungarian, 1937â€“2009)",1968,Gelatin silver print,"9 11/16 x 6 11/16"" (24.6 x 17 cm)",Gift of the Roy Lichtenstein Foundation in memory of Harry Shunk and JÃ¡nos Kender,1016.2013.7,Photograph,Photography,2013-10-24,Y,177023,http://www.moma.org/collection/works/177023,24.6,17
Desire is a Blue Lake,JosÃ© Leonilson,"(Brazilian, 1957â€“1993)",1989,Watercolor and ink on paper,"12 1/2 x 9 3/8"" (31.9 x 24 cm)",Gift of the Friends of Contemporary Drawing,135.1999,Drawing,Drawings,1999-05-06,Y,34601,http://www.moma.org/collection/works/34601,31.9,24
Untitled,Robert Morris,"(American, born 1931)",1969,Felt-tip pen on transparentized paper,"20 x 25 1/2"" (50.8 x 64.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,139.2004,Drawing,Drawings,2004-05-11,Y,90713,http://www.moma.org/collection/works/90713,50.8,64.8
NEW JERSEY,Elliott Erwitt,"(American, born France 1928)",1953,Gelatin silver print,"8 7/8 x 13 3/8"" (22.5 x 33.9 cm)",Gift of the photographer,1416.1968,Photograph,Photography,1968-11-06,N,58139,,22.5,33.9
"Kama Mama, Kama Binti (Like Mother, Like Daughter), 1971",Hank Willis Thomas,"(American, born 1976)",2008,Chromogenic color print,"26 x 24"" (66 x 60.9 cm)",Fund for the Twenty-First Century,74.2011,Photograph,Photography,2011-02-10,Y,142334,http://www.moma.org/collection/works/142334,66,60.9
Pier 18 Bowling,"William Wegman, Harry Shunk, JÃ¡nos Kender","(American, born 1943) (German, 1924â€“2006) (Hungarian, 1937â€“2009)",1971,Gelatin silver print,"6 5/8 x 9 3/4"" (16.9 x 24.7 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and JÃ¡nos Kender,1018.2013.501,Photograph,Photography,2013-10-24,Y,176067,http://www.moma.org/collection/works/176067,16.9,24.7
Photograph of Photograph,Jiro Takamatsu,"(Japanese, 1936â€“1998)",1973,Gelatin silver print,"21 1/8 x 16 13/16"" (53.7 x 42.7 cm)","Samuel J. Wagstaff, Jr. Fund",377.201,Photograph,Photography,2010-05-12,Y,135969,http://www.moma.org/collection/works/135969,53.7,42.7
You won't be seen by anyone here,Hi Red Center,"(Japanese, active 1963â€“64)",1962,Ink and offset to be confirmed,"Sheet: 5 3/4 x 3 1/2"" (14.6 x 8.9 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,3395.2008,Print,Prints & Illustrated Books,2008-10-08,N,188810,,14.6,8.9
No Title (Angels are surrounding...),Raymond Pettibon,"(American, born 1957)",1985,Ink on paper,"12 x 9"" (30.5 x 22.9 cm)","Gift from the Collection of Patricia and Morris Orden, New York",421.2003,Drawing,Drawings,2004-02-10,Y,89510,http://www.moma.org/collection/works/89510,30.5,22.9
"Ezra Pound, Venice",Henri Cartier-Bresson,"(French, 1908â€“2004)",1971,"Gelatin silver print, printed 1980s","14 1/8 x 9 7/16"" (35.9 x 24 cm)",Gift of Lee Friedlander,589.2007,Photograph,Photography,2007-10-11,Y,110031,http://www.moma.org/collection/works/110031,35.9,24
"Las Vegas, Nevada",Lee Friedlander,"(American, born 1934)",1997,Gelatin silver print,"14 15/16 x 14 3/4"" (38 x 37.5 cm)",Gift of the photographer,302.2005,Photograph,Photography,2005-05-11,N,92275,,38,37.5
Untitled,William Majors,"(American, 1930â€“1982)",1963,Ink on paper,"sheet 19 1/4 x 26"" (48.5 x 66 cm)",Gift of Wilder Green,592.197,Drawing,Drawings,1970-12-15,Y,37473,http://www.moma.org/collection/works/37473,48.5,66
Dream Drawing (I had a bunch of junk and artwork...),Jim Shaw,"(American, born 1952)",1994,Pencil on paper,"12 x 9"" (30.5 x 22.9 cm)","Gift of Howard Karshan, Dorothy Spears and Martina Yamin",1383.2001,Drawing,Drawings,2001-05-08,Y,82235,http://www.moma.org/collection/works/82235,30.5,22.9
Untitled #227,Oliver Wasow,"(American, born 1960)",1988,Silver dye bleach print,"20 x 14"" (50.8 x 35.6 cm)",Geraldine J. Murphy Fund,63.1994,Photograph,Photography,1994-01-13,N,45348,,50.8,35.6
Newfoundland Drawing,Ree Morton,"(American, 1936â€“1977)",1973,Pencil on paper,"22 1/4 x 15"" (56.5 x 38.1 cm)",Committee on Drawings Funds,1400.2007,Drawing,Drawings,2007-12-11,Y,112973,http://www.moma.org/collection/works/112973,56.5,38.1
A Poppie,Ann Craven,"(American, born 1967)",2000,Watercolor on paper,"15 x 11 1/2"" (38.1 x 29.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1476.2005,Drawing,Drawings,2005-05-10,Y,95725,http://www.moma.org/collection/works/95725,38.1,29.2
"Cleveland, Ohio",Lee Friedlander,"(American, born 1934)",1979,Gelatin silver print,"11 1/4 x 7 1/2"" (28.5 x 19.1 cm)",Purchase,932.2,Photograph,Photography,2000-10-12,N,57325,,28.5,19.1
Desolate Freestyle 1,Nigel Cooke,"(British, born 1973)",2003,Watercolor and gouache on paper,"11 x 15"" (28 x 38.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1450.2005,Drawing,Drawings,2005-05-10,Y,95702,http://www.moma.org/collection/works/95702,28,38.1
Koko,Sherrie Levine,"(American, born 1947)",1991,Gouache and pencil on paper,"24 x 19"" (61 x 48.3 cm)",Frances Keech Fund,131.2008.a-f,Drawing,Drawings,2008-02-12,Y,112877,http://www.moma.org/collection/works/112877,61,48.3
from ORPHEUS,Varujan Boghosian,"(American, born 1926)",1951,"Woodcut, printed in black","Sheet 24 x 18 1/8"" (61.0 x 46.0 cm)",Purchase,90.1952.7,Print,Prints & Illustrated Books,1952-05-20,N,93110,,61,46
Flower Drawing,Hannah Wilke,"(American, 1940â€“1993)",1978,Sepia ink on paper,"22 3/8 x 30 1/4"" (56.8 x 76.8 cm)","Gift of Marsie, Emanuelle, Damon and Andrew Scharlatt -- The Hannah Wilke Collection and Archive Los Angeles in honor of Connie Butler",1434.2007,Drawing,Drawings,2008-02-12,Y,113873,http://www.moma.org/collection/works/113873,56.8,76.8
DOUBLE CURRENT from the portfolio STELLAR WINDS,June Wayne,"(American, 1918â€“2011)",1979,"Lithograph, printed in color","composition 10 15/16 x 9 3/8"" (27.9 x 23.8 cm)",Gift of Ms. Joan Palevsky,619.1980.7,Print,Prints & Illustrated Books,1980-10-28,N,71945,,27.9,23.8
Casting V,Joseph Stalnaker,"(American, born 1979)",2001,Pencil on paperboard,"14 1/2 x 11"" (36.8 x 27.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3141.2005.2,Drawing,Drawings,2005-05-10,Y,97439,http://www.moma.org/collection/works/97439,36.8,27.9
